Date,NIFTY50,BRIT,CIPL,RLIN,ASPN,JAIA,TTPW,HPCL,REDY,BOSH,ZEE,UPLL,IOC,TEML,VODA,HALC,SHCM,TITN,PNBK,APSE,ULTC,TCS,TAMO,NEST,BHEL,SUN,HLL,LART,INUS,ARBN,UNSP,KTKM,RANB,TACN,SBIL,GAIL,JSTL,IDFC,BRTI,WIPR,ADEL,HDFL,JNSP,CAIL,DLF,APLH,LUPN,ONGC,BAJA,INBF,ITC,BJFN,MAHM,MRTI,HDBK,RELI,BPCL,HCLT,BJFS,AXBK,SIEM,INBK,INFY,DIVI,NTPC,ICBK,PGRD,ACC,EICH,TISC,YESB,VDAN,BOB,COAL,SBI,NMDC,HROM,LTIM,ABUJ,GRAS
2021-03-17,14721.3,3455.072,772.15,-33.9,2422.95,-7.5,-103.3,-235.9,4355.85,-14534.586,-203.35,609.2,65.467,965.731,-9.85,326.4,26842.2,1472.55,-38.4,688.25,6520.25,3051.145,305.8,16455.75,-50.1,584.75,2226.3,1434.415,-254.3,-839.3,-537.75,1868.35,,-603.35,888.95,92.267,422.5,-46.36,513.263,419.65,-873.9,689.8,-308.75,,-291.15,-2997.4,-1020.9,109.35,3569.6,-214.8,209.31,5359.8,836.95,7064.65,1495.35,1865.968,401.189,976.761,952.51,727.9,-1820.75,1008.95,1387.0,3378.3,106.55,589.5,122.202,-1727.65,2647.0,70.44,-15.1,-224.8,-74.85,139.85,368.15,-93.873,3179.313,-4039.576,-280.85,1359.229
2021-03-18,14557.85,3426.927,755.15,-32.35,2404.55,-7.15,-100.55,-233.65,4212.75,-14131.76,-207.1,601.3,64.833,943.151,-9.9,331.8,26595.5,1468.2,-37.7,679.65,6510.05,2976.213,307.0,16201.25,-52.1,574.55,2215.2,1424.887,-256.15,-807.9,-524.95,1830.4,,-594.9,890.45,90.067,423.15,-45.085,517.484,410.15,-871.05,680.85,-309.35,,-288.2,-2958.7,-999.85,110.2,3664.5,-214.85,216.317,5371.85,845.65,7113.75,1491.0,1823.98,396.407,937.491,943.015,718.75,-1791.25,1002.8,1337.1,3272.9,103.8,578.6,122.535,-1731.75,2664.6,70.485,-14.9,-221.85,-71.95,137.05,367.1,-93.308,3096.256,-3998.814,-281.05,1379.809
2021-03-19,14744.0,3453.777,760.65,-32.95,2411.25,-6.9,-104.15,-234.75,4274.45,-14438.874,-215.85,625.45,65.833,936.761,-9.75,335.1,26936.7,1465.45,-38.45,686.25,6672.0,2989.641,308.95,16450.85,-52.0,578.3,2312.05,1408.075,-263.5,-822.25,-536.35,1834.15,,-600.25,906.7,92.333,440.55,-44.294,520.184,410.5,-889.65,688.45,-313.05,,-287.4,-2934.6,-1005.1,110.5,3650.05,-215.25,221.585,5453.25,850.3,7113.55,1497.5,1890.162,402.025,950.053,944.065,726.25,-1842.8,1011.9,1344.45,3370.3,108.5,586.65,127.607,-1755.0,2661.5,73.3,-14.95,-222.2,-73.7,136.3,371.15,-94.084,3108.164,-4066.318,-283.45,1403.124
2021-03-22,14736.4,3551.215,772.85,-36.2,2425.7,-7.0,-104.75,-236.55,4353.95,-14262.209,-214.3,628.15,66.1,959.577,-10.0,339.75,26954.5,1460.3,-37.95,721.9,6728.0,3067.514,303.05,16588.05,-52.2,591.0,2353.2,1396.9,-257.85,-835.25,-542.75,1822.65,,-620.55,900.2,91.2,445.3,-44.338,518.269,414.45,-991.05,679.85,-320.95,,-292.3,-2905.1,-1015.7,109.6,3664.75,-213.25,224.616,5389.35,853.05,7101.25,1469.15,1872.368,407.968,968.155,940.585,716.2,-1838.8,968.15,1370.8,3405.95,109.85,573.45,123.921,-1860.0,2676.85,74.35,-14.85,-223.6,-72.45,135.65,367.0,-90.451,3084.946,-4084.279,-295.6,1405.759
2021-03-23,14814.75,3555.2,776.1,-39.8,2410.3,-7.35,-104.55,-239.0,4372.25,-14233.684,-212.65,633.35,64.5,959.861,-10.1,331.7,28312.2,1495.35,-38.75,738.55,6939.1,3080.207,307.4,16681.35,-51.75,587.85,2337.3,1401.19,-255.2,-846.15,-554.3,1812.65,,-634.1,898.9,89.6,441.8,-46.535,519.496,415.5,-1058.4,683.55,-315.65,,-297.95,-2946.75,-1014.85,107.15,3678.35,-212.75,220.839,5378.8,844.65,7186.25,1500.15,1895.156,405.321,970.232,940.52,730.55,-1852.9,990.05,1371.55,3495.95,108.65,586.4,121.399,-1913.75,2702.75,74.115,-14.9,-223.75,-74.25,135.25,372.7,-93.097,3056.646,-4025.806,-304.45,1403.124
2021-03-24,14549.4,3524.664,792.95,-37.55,2443.55,-7.65,-101.25,-232.5,4350.5,-13931.291,-205.2,608.85,63.033,939.317,-9.75,317.75,27803.3,1488.15,-37.0,706.85,6858.65,3059.134,294.45,16448.1,-49.85,585.3,2318.6,1366.069,-248.1,-855.85,-551.1,1782.45,,-629.1,880.7,87.333,437.35,-43.723,514.0,411.0,-1025.45,676.5,-306.9,,-284.15,-2919.6,-1012.4,104.8,3603.55,-203.2,214.628,5270.3,811.4,7066.2,1478.8,1858.66,399.239,965.089,920.205,706.4,-1805.15,958.7,1353.75,3481.15,106.0,567.5,122.535,-1892.25,2660.65,70.28,-14.65,-223.4,-71.8,132.3,359.85,-89.569,3023.165,-3963.64,-303.8,1379.66
2021-03-25,14324.9,3431.111,787.25,-35.65,2402.2,-7.3,-98.65,-227.25,4380.55,-13604.448,-196.1,595.65,60.6,917.116,-8.9,314.0,27580.35,1450.85,-35.5,688.25,6666.5,3004.0,285.55,16170.1,-48.2,575.75,2237.05,1368.015,-241.15,-840.15,-546.4,1762.9,,-614.85,864.1,85.333,438.0,-42.405,498.393,399.65,-981.55,667.0,-309.25,,-277.0,-2809.35,-992.25,102.0,3501.6,-195.6,210.304,5122.2,791.7,6786.85,1463.35,1807.956,389.025,946.69,905.755,694.6,-1802.5,957.8,1333.8,3450.2,103.0,571.55,119.957,-1850.0,2580.45,72.315,-14.2,-222.5,-70.05,128.1,355.2,-87.523,2931.29,-3829.43,-294.1,1364.846
2021-03-26,14507.3,3491.636,787.45,-36.6,2505.15,-7.3,-103.45,-229.8,4406.0,-13670.692,-199.95,585.4,60.6,938.228,-9.1,327.15,28116.2,1505.85,-36.0,703.05,6735.25,3005.912,296.4,16571.75,-48.7,587.2,2317.9,1395.154,-239.95,-850.05,-554.55,1771.05,,-628.3,873.95,87.867,445.2,-41.79,512.871,403.9,-988.3,671.7,-324.2,,-279.2,-2851.7,-978.95,102.4,3600.05,-197.95,209.609,5183.05,799.35,6784.45,1491.3,1810.861,393.9,948.174,946.745,698.2,-1809.75,952.75,1336.2,3464.95,104.2,578.55,118.96,-1861.95,2560.55,76.685,-14.05,-226.85,-70.75,129.6,357.2,-89.428,2927.453,-3938.744,-294.9,1397.507
2021-03-30,14845.1,3602.624,812.2,-35.55,2578.05,-7.0,-103.6,-230.0,4518.2,-14169.578,-200.95,627.95,61.033,962.749,-9.2,326.3,29094.45,1552.2,-36.15,710.55,6785.6,3095.84,297.05,17165.0,-48.95,597.7,2398.75,1420.347,-254.6,-870.4,-552.95,1781.25,,-628.9,872.15,88.233,467.45,-41.658,511.889,418.1,-1031.55,687.75,-336.45,,-279.3,-2925.6,-1005.9,103.5,3666.7,-196.05,213.236,5193.55,795.0,6851.8,1553.7,1842.318,400.028,985.02,950.235,695.35,-1832.7,961.05,1385.3,3584.25,107.7,591.45,122.701,-1874.05,2639.95,80.0,-16.3,-230.1,-72.25,132.95,360.8,-93.52,2953.411,-4154.029,-299.85,1414.409
2021-03-31,14690.7,3611.641,815.1,-35.1,2537.4,-6.9,-103.25,-234.5,4516.0,-14002.404,-203.2,641.85,61.233,938.654,-9.25,326.85,29465.4,1558.05,-36.65,702.4,6737.95,3114.757,301.8,17165.2,-48.75,597.8,2431.5,1415.707,-245.0,-881.3,-556.35,1753.0,,638.9,880.85,-90.333,468.45,-41.614,507.767,414.15,-1031.15,696.2,-343.6,,-287.05,-2902.65,-1020.45,102.15,3670.6,-196.5,217.162,5149.85,795.25,6859.2,1493.65,1818.532,397.382,972.013,966.86,697.45,-1844.0,954.45,1368.05,3622.8,106.55,582.1,119.542,-1903.25,2603.95,81.185,-15.6,-228.75,-74.1,130.35,364.3,-95.496,2903.338,-4045.563,-308.85,1442.198
2021-04-01,14867.35,3605.115,818.3,-38.2,2551.75,-7.1,-105.05,-237.6,4587.65,-14092.352,-209.25,653.6,62.1,939.317,-10.0,350.25,29951.95,1559.35,-38.2,736.25,6898.85,3102.162,307.75,17083.15,-50.95,610.75,2399.1,1441.35,-255.45,-881.3,-558.3,1804.55,,650.15,883.45,-93.433,508.75,-41.921,511.202,416.4,-1107.2,691.0,-370.9,,-291.8,-2894.05,-1027.0,104.35,3743.05,-204.65,218.703,5272.15,807.6,6923.9,1486.75,1835.555,406.157,991.747,978.95,713.0,-1858.25,993.3,1385.2,3616.1,107.9,594.4,121.232,-1913.35,2631.15,86.305,-15.7,-231.25,-75.6,132.15,370.65,-97.683,2945.689,-4103.937,-311.0,1446.125
2021-04-05,14637.8,3686.662,819.75,-39.1,2510.65,-7.0,-103.35,-235.25,4556.6,-13949.976,-202.15,646.25,60.5,944.571,-9.55,350.65,30358.25,1535.0,-36.95,742.25,6795.8,3174.595,305.05,16880.55,-49.0,608.8,2373.2,1400.641,-251.8,-882.2,-539.8,1759.2,,644.95,872.55,-89.967,517.5,-41.746,518.515,425.45,-1138.25,682.15,-382.85,,-276.75,-2919.5,-1028.95,103.45,3598.5,-193.4,211.249,4962.5,774.45,6768.55,1449.6,1809.0,397.475,1022.312,948.165,685.25,-1824.4,937.35,1409.9,3611.05,106.3,571.25,118.71,-1894.4,2517.2,86.775,-15.5,-231.75,-72.7,129.8,353.55,-99.447,2876.732,-4260.299,-306.05,1438.171
2021-04-06,14683.5,3716.801,836.15,-38.9,2611.6,-7.15,-104.7,-235.4,4619.25,-14040.918,-199.9,661.35,60.767,938.56,-9.7,350.45,30114.1,1525.5,-37.05,835.55,6736.65,3199.883,307.75,17081.7,-49.35,620.45,2408.3,1397.848,-251.0,-892.8,-541.0,1768.3,,674.55,897.55,-89.7,537.45,-43.503,522.392,427.15,-1225.4,697.15,-388.85,,-278.8,-2983.55,-1041.9,103.95,3615.5,-195.15,211.348,4993.1,781.1,6751.3,1440.25,1801.465,397.521,1017.268,951.95,677.9,-1785.95,927.25,1411.05,3688.1,106.05,565.9,115.966,-1908.45,2486.6,86.285,-15.6,-233.55,-72.85,130.3,350.55,-98.177,2877.779,-4248.375,-305.5,1424.302
2021-04-07,14819.05,3794.462,840.85,-37.9,2628.6,-7.5,-104.45,-236.05,4692.65,-14475.896,-200.4,654.45,61.8,949.021,-9.75,352.2,30230.65,1514.1,-37.6,814.75,6760.05,3206.45,307.8,17409.85,-50.0,621.05,2405.25,1400.991,-252.05,-905.0,-543.45,1792.0,,665.75,918.5,-92.433,562.3,-44.119,531.619,438.0,-1165.55,699.85,-388.8,,-283.1,-3097.8,-1034.2,104.65,3680.2,-195.7,212.491,5077.1,796.3,6865.0,1447.2,1818.305,397.614,1025.972,953.96,688.25,-1790.85,945.55,1430.2,3698.95,105.45,577.65,116.715,-1918.45,2538.2,87.485,-15.6,-236.85,-74.1,131.25,358.55,-98.494,2931.24,-4289.187,-308.65,1429.124
2021-04-08,14873.8,3802.632,842.0,-38.55,2650.65,-8.3,-104.95,-238.75,4689.05,-14620.409,-201.95,651.6,61.967,974.205,-9.4,365.2,31582.65,1571.3,-37.45,823.0,6971.25,3251.487,313.95,17689.9,-51.6,614.25,2409.9,1415.957,-263.75,-907.4,-546.45,1783.25,,670.7,908.5,-92.367,614.1,-43.943,532.993,442.1,-1162.5,701.45,-415.65,,-280.45,-3114.6,-1049.3,103.6,3649.8,-191.25,211.944,5029.5,795.15,6826.85,1432.8,1820.575,399.796,1026.269,965.48,681.6,-1841.25,934.9,1439.85,3715.15,105.0,576.7,115.855,-1981.65,2553.0,91.84,-15.55,-237.75,-73.5,131.65,355.6,-101.74,2917.688,-4316.727,-320.8,1439.464
2021-04-09,14834.85,3783.652,883.05,-38.05,2630.8,-8.05,-104.1,-234.05,4760.3,-14402.249,-206.05,634.9,61.133,996.927,-9.4,361.05,31748.75,1592.0,-37.85,823.6,6825.85,3256.29,318.2,17592.4,-51.5,636.75,2476.0,1400.941,-256.75,-943.7,-537.2,1799.25,,679.8,910.1,-92.533,621.0,-44.075,535.202,450.1,-1201.4,694.85,-412.35,,-279.55,-3132.15,-1079.45,103.8,3651.3,-192.25,211.795,4872.3,791.15,6827.1,1421.75,1799.422,395.2,1034.084,962.905,668.2,-1849.0,923.65,1441.05,3752.35,102.8,566.2,115.467,-1960.75,2521.6,89.95,-15.45,-231.35,-74.0,129.5,353.0,-102.48,2902.641,-4369.164,-316.35,1431.709
2021-04-12,14310.8,3798.647,902.4,-34.25,2602.2,-7.2,-92.2,-226.4,4996.95,-13598.435,-181.1,589.55,58.0,984.477,-8.75,336.2,29881.05,1510.45,-33.95,744.65,6509.4,3182.093,286.55,17501.7,-45.05,619.35,2462.0,1342.123,-242.9,-915.2,-515.65,1742.5,,655.6,872.45,-88.5,604.15,-42.405,512.822,432.6,-1074.4,687.3,-389.0,,-246.6,-3004.75,-1045.15,98.05,3541.0,-168.6,204.043,4511.0,751.5,6520.6,1367.05,1735.055,375.096,998.473,916.315,635.6,-1729.75,844.4,1425.75,3779.65,99.05,538.55,111.504,-1885.7,2427.2,85.155,-14.45,-213.2,-66.1,124.7,328.85,-94.719,2776.287,-4248.575,-304.3,1368.674
2021-04-13,14504.8,3732.144,885.2,-35.35,2570.7,-7.4,-95.85,-231.55,4777.3,-13803.178,-188.05,604.6,59.2,948.5,-8.95,348.7,30356.05,1530.6,-35.1,731.05,6604.45,3042.422,302.85,17168.85,-46.55,627.35,2454.4,1370.609,-245.05,-909.25,-524.2,1775.85,,663.95,897.8,-92.6,630.35,-42.317,526.269,418.95,-1106.35,706.1,-409.45,,-255.7,-2980.75,-1036.0,102.05,3602.45,-171.85,207.422,4728.75,811.25,6815.8,1400.35,1753.802,380.157,972.755,980.67,661.0,-1769.8,877.4,1397.15,3718.45,100.6,560.6,115.717,-1882.15,2493.85,87.9,-14.7,-218.45,-68.9,127.95,341.0,-97.647,2855.258,-4099.397,-302.3,1384.184
2021-04-15,14581.45,3679.041,914.2,-34.7,2587.7,-7.2,-94.15,-237.15,4845.55,-13564.295,-189.2,607.35,60.067,940.264,-8.95,353.55,30305.4,1538.55,-34.75,750.35,6539.3,3155.041,303.5,16875.65,-46.05,633.25,2460.65,1371.557,-251.5,-915.25,-522.2,1773.25,,659.3,908.7,-93.733,629.1,-41.482,529.41,430.7,-1129.95,694.45,-414.3,,-248.0,-2993.5,-1050.05,105.1,3597.5,-164.95,205.434,4660.3,805.1,6644.25,1430.1,1765.15,375.932,981.163,973.97,668.85,-1816.65,858.35,1360.75,3783.4,101.35,575.2,115.19,-1836.65,2412.6,89.82,-14.55,-225.35,-68.3,128.25,342.7,-99.694,2852.468,-4036.483,-295.2,1341.481
2021-04-16,14617.85,3682.827,938.05,-35.05,2663.7,-7.15,-97.15,-236.55,4893.25,-13771.373,-193.95,611.75,60.1,956.5,-8.85,370.0,30821.1,1549.05,-34.8,755.5,6715.2,3131.713,310.0,17252.1,-46.2,646.05,2458.9,1356.092,-259.6,-953.0,-519.05,1764.1,,671.3,914.2,-93.067,619.4,-41.218,530.785,469.2,-1159.0,690.65,-414.0,,-252.45,-3061.0,-1055.85,107.3,3634.65,-165.8,206.677,4616.6,821.65,6648.1,1428.65,1754.074,384.243,1001.787,982.475,669.2,-1847.75,862.95,1353.75,3821.85,102.45,566.95,116.327,-1881.75,2434.85,89.025,-14.6,-231.8,-67.35,127.85,339.9,-100.54,2884.654,-4081.086,-300.7,1345.409
2021-04-19,14359.45,3728.955,946.3,-33.0,2571.9,-6.85,-93.8,-231.4,4968.1,-13430.467,-190.35,597.45,58.733,946.844,-8.45,361.4,30057.75,1518.7,-33.15,720.95,6509.75,3099.026,301.4,17089.95,-44.05,640.65,2436.65,1307.501,-253.05,-965.9,-517.95,1700.75,,664.1,906.25,-90.933,615.8,-39.329,516.748,472.75,-1136.35,665.95,-413.8,,-236.8,-3157.4,-1064.65,103.05,3515.55,-160.85,204.341,4479.6,794.95,6511.75,1412.4,1726.475,379.553,983.833,946.99,648.15,-1793.3,832.0,1362.55,3807.1,99.05,559.75,111.532,-1876.75,2370.35,88.805,-14.2,-228.05,-63.8,124.6,331.15,-97.295,2775.739,-4054.593,-300.95,1317.073
2021-04-20,14296.4,3716.103,949.3,-33.4,2553.65,-6.85,-93.6,-232.7,5156.75,-13334.904,-197.4,591.75,58.533,931.033,-8.45,359.35,29320.7,1522.9,-33.7,720.45,6200.85,3082.118,298.05,17095.65,-44.2,645.15,2397.45,1328.504,-255.95,-987.3,-522.9,1697.7,,680.1,898.95,-89.6,620.6,-40.164,520.429,470.1,-1142.75,685.2,-431.55,,-234.4,-3269.65,-1089.8,102.85,3600.9,-165.1,202.304,4613.65,811.15,6646.65,1391.4,1725.976,378.95,950.894,981.94,651.75,-1795.9,845.0,1351.35,3779.7,99.05,559.1,112.917,-1825.8,2340.0,89.4,-14.05,-226.1,-63.25,124.5,329.5,-97.083,2813.755,-3960.696,-295.7,1284.462
2021-04-22,14406.15,3738.121,944.35,-33.35,2511.25,-7.0,-94.25,-233.5,5199.85,-13427.833,-192.3,591.6,58.567,916.264,-8.45,355.85,28521.95,1480.85,-33.9,737.8,6092.3,3056.879,294.55,16790.45,-44.7,639.95,2349.4,1333.792,-260.45,-993.2,-518.9,1736.05,,665.5,914.4,-88.667,640.75,-40.471,521.067,486.65,-1157.8,679.05,-441.6,,-247.0,-3228.95,-1060.75,103.1,3681.4,-176.95,204.639,4688.7,799.7,6650.1,1422.5,1730.742,388.468,951.487,985.385,658.7,-1801.05,835.7,1351.1,3755.25,98.95,579.2,112.779,-1831.65,2337.85,92.14,-14.05,-226.5,-63.05,125.05,336.65,-99.517,2841.108,-3906.813,-295.6,1292.714
2021-04-23,14341.35,3636.798,935.6,-33.25,2517.95,-7.1,-95.65,-233.7,5066.7,-13456.01,-188.0,585.4,58.7,899.601,-8.45,349.5,28106.3,1461.45,-34.0,725.35,6067.9,3047.764,294.0,16625.7,-45.4,637.95,2307.75,1319.923,-252.25,-993.35,-522.15,1734.2,,664.6,922.85,-86.267,635.4,-40.471,512.969,475.7,-1157.6,686.35,-437.05,,-241.95,-3200.05,-1076.25,102.4,3672.5,-177.1,204.093,4667.8,777.9,6676.1,1414.15,1728.881,392.832,945.305,991.665,671.35,-1799.95,850.0,1333.8,3779.75,102.55,569.95,117.047,-1812.9,2317.3,92.56,-14.0,-228.0,-62.95,126.15,336.45,-97.824,2853.963,-3892.643,-295.2,1270.741
2021-04-26,14485.0,3526.108,905.4,-33.15,2557.9,-7.0,-96.3,-232.5,5066.7,-13414.316,-186.4,590.65,58.8,910.962,-8.45,348.35,28062.6,1479.85,-34.45,730.75,6275.9,3039.237,295.4,16870.6,-46.15,634.7,2360.65,1332.894,-248.15,-971.2,-518.05,1759.65,,670.2,942.5,-86.667,655.8,-41.394,517.828,480.3,-1173.35,704.45,-442.95,,-246.8,-3174.65,-1062.55,102.8,3738.85,-179.25,204.043,4736.55,780.5,6638.9,1404.8,1759.295,388.978,918.746,1000.175,700.45,-1810.15,859.55,1343.55,3784.35,102.4,591.1,119.625,-1844.75,2369.85,94.075,-14.05,-236.65,-63.55,126.95,344.3,-100.646,2854.461,-3925.572,-303.35,1304.794
2021-04-27,14653.05,3528.101,912.4,-33.7,2574.35,-7.0,-98.0,-232.95,5057.25,-13479.068,-188.15,597.45,59.233,917.636,-8.7,366.25,28098.55,1495.1,-34.95,749.15,6326.8,3069.817,301.5,16779.0,-48.3,639.25,2379.85,1377.544,-251.0,-972.6,-520.85,1750.3,,673.7,928.75,-87.7,665.9,-43.459,524.453,485.05,-1191.15,678.75,-449.9,,-253.7,-3191.05,-1066.55,103.2,3785.5,-181.95,204.142,4865.05,778.4,6568.75,1438.7,1805.414,390.325,918.795,1009.135,699.55,-1844.0,882.45,1348.5,3908.95,102.05,598.75,120.096,-1859.75,2400.1,97.775,-14.75,-243.35,-65.3,127.5,353.05,-103.327,2895.267,-3901.275,-306.55,1323.535
2021-04-28,14864.55,3465.882,910.2,-34.95,2614.55,-7.0,-97.95,-231.35,5044.45,-13748.563,-189.1,608.05,59.6,925.352,-8.65,362.6,28687.55,1508.85,-35.65,746.25,6360.8,3062.074,305.9,16633.8,-48.1,643.4,2406.55,1372.804,-255.8,-963.0,-536.15,1811.45,,677.15,930.4,-88.9,662.65,-43.328,534.269,489.3,-1185.2,672.6,-443.6,,-250.9,-3199.25,-1054.75,103.9,3889.75,-186.8,204.242,5280.9,782.1,6573.8,1476.8,1813.267,387.678,913.8,1048.93,708.15,-1870.45,926.9,1356.0,3882.6,103.6,621.35,122.452,-1872.15,2521.2,97.14,-14.8,-243.9,-67.75,128.5,363.4,-104.103,2915.944,-3882.465,-308.85,1333.428
2021-04-29,14894.9,3456.069,906.5,-37.5,2613.45,-7.25,-97.65,-229.7,5102.3,-13488.66,-186.55,615.8,59.267,924.879,-8.4,372.15,28444.35,1506.8,-35.05,746.75,6382.45,3053.4,301.9,16502.55,-47.2,644.5,2407.6,1355.593,-252.4,-967.2,-525.25,1805.0,,671.85,928.2,-89.867,726.5,-45.525,530.883,489.85,-1182.3,674.65,-454.25,,-249.3,-3238.9,-1055.5,104.05,3836.45,-182.05,203.049,5484.85,774.6,6565.65,1472.5,1837.552,389.582,909.55,1117.655,719.4,-1877.45,939.45,1356.35,3910.85,103.05,621.45,122.036,-1877.05,2462.9,103.135,-14.5,-255.05,-66.85,128.05,359.4,-108.654,2850.027,-3842.701,-314.05,1342.923
2021-04-30,14631.1,3436.242,910.35,-42.4,2536.4,-7.1,-98.85,-234.65,5163.1,-13426.541,-185.6,606.9,60.567,909.258,-8.35,364.4,27910.5,1491.65,-34.85,730.05,6278.95,2975.38,293.85,16309.25,-48.3,654.45,2353.75,1337.434,-252.5,-980.85,-519.55,1748.8,,669.5,928.7,-91.467,717.85,-46.579,526.858,492.75,-1158.7,665.1,-441.5,,-247.3,-3197.5,-1069.5,108.15,3833.75,-181.05,201.359,5451.9,752.55,6455.65,1412.3,1810.725,391.671,898.95,1104.165,714.9,-1881.45,934.95,1354.35,4062.35,102.45,600.5,121.981,-1882.75,2421.65,103.4,-14.55,-257.25,-66.75,133.05,353.5,-109.889,2809.221,-3881.867,-309.05,1393.679
2021-05-03,14634.15,3426.528,910.2,-50.45,2582.15,-7.15,-99.85,-235.85,5185.95,-13433.051,-183.75,617.8,60.967,906.701,-8.45,369.95,27989.85,1423.95,-34.5,761.4,6350.15,2976.703,293.0,16506.75,-53.5,659.2,2408.0,1339.479,-260.75,-968.75,-524.75,1725.45,,677.1,958.6,-91.667,723.25,-45.349,548.551,487.35,-1255.55,671.9,-445.3,,-247.85,-3204.3,-1072.85,107.7,3851.85,-178.1,199.72,5551.15,752.95,6597.85,1414.45,1778.541,386.286,907.7,1104.17,702.75,-1885.9,913.6,1352.05,4074.0,104.25,596.75,122.396,-1898.0,2396.25,106.475,-13.9,-256.45,-66.65,132.2,350.6,-112.182,2783.412,-3915.145,-311.65,1406.405
2021-05-04,14496.5,3423.141,878.45,-45.5,2587.15,-7.05,-101.05,-241.5,5067.25,-13241.825,-182.1,611.25,60.933,909.258,-8.25,362.55,27753.3,1402.9,-37.45,768.75,6296.45,2989.2,289.45,16546.6,-52.55,645.15,2407.65,1334.59,-253.05,-956.5,-526.1,1732.65,,645.25,982.9,-95.833,715.4,-46.623,542.269,481.95,-1262.5,667.85,-435.75,,-245.9,-3181.25,-1057.95,109.65,3830.35,-178.0,198.378,5615.75,741.15,6508.25,1388.35,1740.003,391.346,900.95,1098.645,700.35,-1879.15,910.15,1329.4,3985.35,103.75,591.55,120.872,-1869.0,2368.0,106.385,-13.85,-258.55,-70.4,132.8,351.5,-111.264,2766.97,-3838.111,-306.95,1407.797
2021-05-05,14617.85,3438.833,888.65,-47.3,2567.65,-7.0,-102.0,-244.8,5160.95,-13262.101,-182.95,640.7,61.467,909.258,-8.35,367.1,27844.2,1428.4,-37.45,738.1,6380.35,3034.238,291.5,16549.25,-56.75,683.4,2394.65,1335.638,-253.55,-1018.05,-542.15,1770.75,,649.05,973.1,-96.7,717.7,-46.052,549.631,490.6,-1267.5,674.4,-439.4,,-248.45,-3332.9,-1200.5,111.1,3843.8,-179.55,200.167,5515.15,747.55,6590.1,1402.6,1743.18,394.457,909.4,1111.445,717.2,-1836.45,931.15,1341.5,4035.45,103.9,602.8,120.955,-1888.55,2372.4,107.015,-13.85,-264.3,-72.35,133.15,355.4,-118.073,2778.38,-3906.713,-311.45,1412.719
2021-05-06,14724.8,3439.281,884.3,-46.35,2549.05,-7.0,-102.9,-245.4,5168.45,-13533.534,-182.25,633.0,61.733,925.873,-8.3,385.95,27736.2,1444.4,-36.4,740.8,6405.45,3049.675,301.25,16717.6,-58.05,679.4,2390.0,1336.885,-259.3,-1009.05,-543.45,1788.25,,653.1,969.4,-100.767,729.8,-46.228,548.453,512.3,-1286.75,671.8,-458.9,,-250.5,-3347.15,-1198.3,110.25,3941.2,-176.6,201.509,5528.8,747.4,6666.65,1400.9,1753.076,403.0,916.0,1102.795,715.75,-1862.8,924.95,1361.6,4063.05,103.05,608.2,119.403,-1896.25,2443.25,110.09,-13.55,-268.85,-70.65,134.6,355.55,-120.225,2903.039,-3804.134,-314.4,1439.563
2021-05-07,14823.15,3448.447,882.9,-47.3,2551.65,-6.95,-102.7,-251.45,5174.7,-13549.188,-186.25,629.4,63.133,928.713,-8.3,401.1,27840.0,1446.5,-36.25,767.75,6481.9,3070.699,302.75,16761.35,-57.8,679.45,2411.2,1339.679,-254.6,-1013.05,-547.95,1780.35,,629.0,1000.25,-100.167,756.95,-47.107,558.023,515.25,-1298.9,672.65,-479.9,,-257.95,-3310.85,-1196.55,111.45,3866.75,-179.8,204.093,5493.8,767.4,6703.05,1414.75,1753.757,411.496,916.4,1131.845,716.75,-1863.05,926.2,1352.55,4029.1,105.05,607.1,118.932,-1904.75,2417.15,118.235,-13.35,-283.05,-70.55,136.85,358.25,-130.349,2850.724,-3760.479,-312.25,1441.254
2021-05-10,14942.35,3401.172,900.25,-48.25,2556.95,-8.25,-109.95,-255.0,5327.55,-13763.671,-189.0,674.6,66.1,937.755,-8.2,425.75,27309.95,1455.15,-35.6,765.45,6403.1,3083.049,314.85,16787.3,-65.65,698.2,2432.9,1391.861,-257.1,-1047.95,-551.55,1809.35,,633.15,1005.0,-103.033,758.65,-47.59,561.998,525.95,-1304.1,680.05,-490.2,,-266.1,-3323.7,-1222.55,113.9,3868.65,-186.8,204.291,5497.5,780.45,6764.0,1419.85,1748.718,421.293,913.95,1133.2,715.25,-1883.0,945.4,1339.55,4139.3,107.7,613.25,121.87,-1885.7,2447.25,121.635,-13.1,-293.85,-73.45,147.05,361.7,-141.109,2826.311,-3657.551,-311.35,1436.233
