Date,NIFTY50,BRIT,CIPL,RLIN,ASPN,JAIA,TTPW,HPCL,REDY,BOSH,ZEE,UPLL,IOC,TEML,VODA,HALC,SHCM,TITN,PNBK,APSE,ULTC,TCS,TAMO,NEST,BHEL,SUN,HLL,LART,INUS,ARBN,UNSP,KTKM,RANB,TACN,SBIL,GAIL,JSTL,IDFC,BRTI,WIPR,ADEL,HDFL,JNSP,CAIL,DLF,APLH,LUPN,ONGC,BAJA,INBF,ITC,BJFN,MAHM,MRTI,HDBK,RELI,BPCL,HCLT,BJFS,AXBK,SIEM,INBK,INFY,DIVI,NTPC,ICBK,PGRD,ACC,EICH,TISC,YESB,VDAN,BOB,COAL,SBI,NMDC,HROM,LTIM,ABUJ,GRAS
2023-07-13,19413.75,5090.35,1020.7,-136.45,3398.55,-8.1,-221.85,-286.8,5142.45,-19131.05,-198.9,631.0,-96.2,1175.25,-7.25,435.2,-24152.95,3084.75,-59.1,717.2,8234.0,3340.55,620.65,22820.75,-91.8,1075.65,2654.7,2444.637,-162.6,-724.4,-924.5,1869.7,,837.35,1313.95,-108.1,802.15,-112.6,885.05,394.3,2362.05,680.6,-633.55,,-492.05,5182.0,-930.75,167.8,4866.45,-119.9,472.0,7474.6,1566.9,9647.55,1641.1,2490.257,379.55,1108.8,1615.1,960.15,-3728.35,1376.3,1365.1,3620.9,187.9,955.7,182.325,-1770.5,3257.15,114.85,-17.15,-278.05,-197.0,229.9,585.65,-111.45,3073.1,4893.3,-416.9,1759.8
2023-07-14,19564.5,5133.2,1030.9,-136.15,3429.75,-8.15,-221.05,-287.4,5092.05,-18901.55,-216.0,639.55,-96.6,1228.65,-7.35,446.95,-24339.65,3055.55,-60.7,726.1,8182.55,3514.65,624.9,23138.05,-92.1,1072.95,2676.9,2466.687,-163.8,-738.95,-944.8,1869.0,,851.5,1320.3,-110.0,804.85,-113.85,886.5,405.05,2376.1,670.05,-641.6,,-493.15,5171.8,-930.95,169.25,4859.6,-121.7,472.9,7482.35,1546.55,9603.65,1644.5,2488.169,379.55,1150.95,1614.2,957.05,-3689.8,1377.0,1425.95,3677.2,187.45,960.05,180.038,-1777.5,3347.1,117.15,-17.35,-284.85,-198.4,231.05,584.4,-113.0,3136.3,5093.1,-416.6,1753.2
2023-07-17,19711.45,5143.45,1032.65,-135.0,3460.4,-8.1,-223.5,-294.35,5229.75,-18969.1,-229.65,643.8,-97.35,1242.4,-7.6,447.1,-24117.95,3033.45,-62.35,731.05,8251.0,3491.7,618.5,23070.75,-93.0,1077.6,2681.7,2463.245,-171.55,-736.85,-973.15,1897.05,,852.6,1314.5,-108.6,798.15,-112.45,878.1,415.25,2408.55,667.15,-637.9,,-498.05,5219.3,-934.4,166.4,4833.15,-123.15,472.35,7510.95,1536.3,9689.55,1678.9,2539.009,381.75,1153.75,1610.25,964.85,-3702.1,1390.5,1422.95,3662.9,186.5,968.7,180.75,-1811.5,3349.9,117.75,-17.7,-283.85,-201.5,230.2,601.1,-113.5,3091.6,5134.85,-416.6,1793.05
2023-07-18,19749.25,5064.15,1030.8,-141.7,3513.45,-8.1,-221.5,-290.4,5191.0,-19183.25,-224.0,639.95,-97.6,1247.55,-7.65,444.5,-23948.25,2996.45,-61.6,728.15,8176.0,3496.85,612.1,22977.15,-94.85,1067.15,2682.8,2469.132,-169.4,-753.1,-960.3,1890.85,,858.7,1314.55,-108.9,790.9,-111.15,875.45,417.2,2416.9,656.55,-634.1,,-494.8,5162.6,-933.95,166.9,4860.6,-121.25,472.5,7420.0,1534.7,9665.65,1677.5,2560.571,378.95,1167.2,1618.3,963.65,-3701.65,1390.25,1475.2,3626.65,187.35,975.45,180.863,-1795.1,3349.25,116.6,-17.5,-281.45,-197.95,228.25,592.35,-111.4,3116.4,5001.15,-416.2,1775.05
2023-07-19,19833.15,5065.9,1035.8,-154.85,3514.65,-8.0,-219.5,-297.9,5221.35,-19101.2,-223.2,639.15,-98.25,1244.7,-7.7,439.2,-24028.3,2995.65,-64.15,731.4,8329.2,3470.05,620.6,22940.95,-94.95,1081.85,2671.6,2488.538,-168.4,-751.1,-970.95,1906.6,,860.45,1310.45,-109.5,791.9,-112.35,870.75,417.95,2423.75,659.05,-640.05,,-501.0,5175.6,-932.75,166.75,4823.65,-121.55,478.85,7584.7,1544.45,9607.55,1685.1,2579.999,384.55,1169.05,1644.1,964.3,-3710.35,1419.55,1474.95,3638.05,192.55,973.45,182.438,-1800.05,3330.15,116.7,-17.45,-283.65,-200.0,228.6,601.45,-111.75,3096.65,4990.5,-419.3,1784.2
2023-07-20,19979.15,5052.55,1056.55,-162.4,3526.0,-7.8,-218.15,-300.4,5339.3,-19058.4,-223.5,639.4,-98.75,1252.95,-7.55,441.55,-23409.05,2989.3,-63.85,732.45,8224.15,3463.3,621.65,23007.95,-95.75,1097.65,2703.25,2484.098,-168.15,-772.6,-975.05,1956.9,,873.1,1314.05,-110.45,799.05,-112.1,884.85,417.65,2419.75,661.05,-637.35,,-504.9,5195.45,-946.1,167.2,4868.7,-123.55,492.15,7596.6,1545.35,9772.5,1688.75,2619.85,387.95,1155.8,1635.8,977.9,-3635.4,1425.15,1449.5,3666.55,192.9,995.6,183.188,-1800.45,3317.1,116.95,-17.7,-282.2,-199.05,229.75,610.05,-111.0,3087.15,4985.05,-420.9,1819.45
2023-07-21,19745.0,5047.0,1048.95,-163.05,3517.7,-7.95,-217.4,-301.55,5288.2,-18907.65,-220.65,634.6,-99.35,1195.1,-7.85,434.5,-23088.75,2976.3,-62.6,728.45,8119.2,3368.3,625.75,22982.55,-94.5,1097.15,2604.0,2580.431,-169.1,-779.55,-1039.05,1970.2,,852.35,1290.7,-111.5,786.45,-113.35,886.0,404.7,2416.3,647.3,-628.1,,-500.6,5204.9,-936.7,170.55,4862.7,-121.25,490.45,7581.75,1523.5,9770.05,1675.75,2538.75,390.65,1115.45,1632.85,971.3,-3613.95,1407.35,1331.6,3688.3,195.1,997.0,183.075,-1766.7,3315.5,116.6,-18.05,-278.25,-196.6,229.0,615.1,-111.0,3102.05,4922.75,-416.1,1804.6
2023-07-24,19672.35,4968.9,1048.95,-162.6,3543.7,-7.75,-217.35,-300.95,5391.7,-19024.25,-221.75,632.15,-99.85,1161.85,-7.9,432.95,-23237.0,2979.2,-62.1,735.3,8219.85,3394.75,629.25,22820.1,-98.05,1100.4,2580.25,2599.388,-169.45,-785.3,-977.65,1897.25,,863.1,1317.15,-112.05,775.65,-113.75,888.15,404.05,2418.2,653.15,-629.35,,-493.8,5180.8,-936.8,171.0,4882.75,-121.6,471.35,7581.6,1546.85,9694.8,1678.4,2487.4,389.55,1112.9,1657.5,971.5,-3694.9,1435.7,1336.6,3686.0,195.9,992.0,185.587,-1804.6,3307.85,115.5,-17.4,-271.3,-198.35,230.95,617.65,-111.0,3134.05,4879.05,-422.75,1813.05
2023-07-25,19680.6,4885.6,1054.75,-175.2,3400.4,-7.8,-219.45,-300.3,5425.4,-19019.75,-235.65,626.0,-99.0,1156.5,-7.9,449.5,-23681.8,3029.0,-60.7,749.25,8393.3,3399.15,639.45,22772.9,-97.75,1095.05,2568.15,2555.138,-171.8,-787.75,-983.45,1875.5,,868.55,1301.1,-116.4,800.55,-113.95,883.65,400.4,2466.65,651.8,-664.7,,-480.0,5212.2,-937.6,173.0,4848.95,-120.3,462.3,7606.45,1565.75,9758.6,1696.6,2485.8,386.4,1111.55,1648.85,962.5,-3692.75,1415.45,1334.6,3719.4,200.65,994.7,188.363,-1891.75,3326.2,119.25,-17.05,-276.9,-196.15,229.95,609.6,-112.2,3140.3,4868.65,-440.1,1829.05
2023-07-26,19778.3,4983.6,1068.5,-170.95,3373.0,-7.75,-221.5,-301.7,5475.65,-19142.2,-236.45,631.9,-99.6,1143.2,-8.75,449.0,-24274.5,3008.35,-63.15,752.65,8352.35,3388.3,641.1,22799.9,-101.2,1112.0,2583.3,2640.296,-180.7,-789.45,-983.9,1895.3,,873.9,1292.65,-116.05,805.45,-116.2,889.4,402.75,2470.75,658.6,-657.6,,-487.65,5155.75,-941.4,172.95,4870.45,-125.7,472.25,7433.15,1544.85,9756.35,1690.7,2526.2,387.2,1115.0,1626.45,976.8,-3763.3,1427.7,1348.85,3680.45,201.6,996.45,188.25,-1922.5,3353.65,119.95,-17.0,-278.95,-197.75,230.5,615.15,-112.4,3145.7,4860.55,-443.5,1839.1
2023-07-27,19659.9,4873.4,1171.45,-178.6,3369.4,-7.75,-220.9,-290.7,5507.0,-18886.25,-236.6,626.75,-98.6,1099.9,-8.5,451.4,-23869.55,3002.1,-62.4,748.75,8288.25,3396.9,643.7,22325.3,-103.5,1134.95,2569.85,2654.215,-176.0,-835.55,-996.95,1873.75,,850.05,1296.5,-116.6,793.75,-113.55,895.15,399.95,2428.4,662.45,-659.8,,-510.8,5215.5,-979.7,171.0,4851.0,-127.6,465.05,7284.1,1447.4,9753.6,1673.15,2502.7,379.25,1117.35,1614.55,959.9,-3752.0,1415.6,1353.15,3741.9,201.95,990.25,188.025,-1940.5,3327.9,119.8,-16.95,-277.15,-199.25,229.05,616.55,-112.2,3136.95,4862.45,-449.75,1822.5
2023-07-28,19646.05,4903.35,1177.8,-184.85,3390.7,-7.6,-234.65,-279.4,5583.0,-18952.85,-245.15,625.15,-95.25,1091.05,-8.35,451.5,-24048.05,2987.0,-61.95,755.7,8306.75,3355.4,635.3,22480.9,-103.1,1138.55,2584.6,2643.589,-174.0,-837.0,-1011.85,1876.85,,859.35,1289.75,-117.5,804.15,-115.6,895.1,398.75,2463.2,659.3,-665.3,,-515.6,5346.95,-974.0,171.8,4892.5,-136.05,468.45,7381.6,1467.8,9670.3,1643.5,2527.85,373.45,1103.55,1584.85,949.95,-3857.7,1401.95,1340.5,3739.05,210.0,996.2,193.65,-1948.9,3355.2,120.6,-16.95,-278.8,-201.1,227.1,616.05,-112.55,3172.5,4844.05,-454.8,1823.8
2023-07-31,19753.8,4793.95,1175.0,-188.85,3377.35,-7.75,-236.7,-282.4,5640.45,-18970.3,-242.35,624.7,-93.75,1115.5,-8.3,462.6,-24108.4,3004.05,-61.85,777.85,8318.15,3421.45,644.3,22553.3,-104.05,1143.4,2560.8,2675.317,-172.0,-822.25,-1015.85,1856.55,,859.3,1282.15,-119.1,816.75,-118.75,889.9,405.05,2492.2,646.85,-668.75,,-518.75,5173.45,-985.45,177.05,4931.4,-143.75,465.7,7300.3,1475.2,9820.75,1651.2,2549.25,377.5,1116.7,1598.3,953.9,-3983.0,1417.75,1355.7,3684.3,218.35,998.3,199.538,-2017.9,3365.5,123.15,-16.95,-276.0,-202.2,229.25,620.2,-117.25,3203.7,4891.65,-463.0,1849.45
2023-08-01,19733.55,4817.35,1178.35,-183.8,3342.95,-8.2,-244.4,-285.05,5667.05,-18995.85,-237.05,625.7,-94.0,1143.5,-8.25,464.1,-24102.05,3001.9,-61.35,765.35,8281.8,3452.05,643.65,22593.7,-104.7,1143.45,2551.1,2660.65,-173.7,-818.5,-1017.75,1850.0,,856.75,1279.95,-120.35,820.9,-120.2,891.65,406.95,2481.1,642.75,-671.45,,-499.7,5032.4,-988.2,176.7,4923.95,-141.45,464.8,7269.7,1493.35,9716.75,1662.25,2513.2,377.5,1138.5,1572.35,959.9,-3890.95,1394.6,1365.2,3639.5,225.15,994.55,188.85,-2010.6,3415.9,123.2,-17.1,-276.9,-201.1,240.35,611.85,-116.85,3102.1,4977.45,-461.55,1837.7
2023-08-02,19526.55,4809.45,1168.3,-181.2,3362.9,-7.85,-235.75,-276.3,5660.45,-18262.25,-226.75,619.15,-93.85,1145.65,-7.9,454.5,-24045.1,2977.15,-59.5,761.45,8287.7,3440.65,622.65,22882.3,-100.55,1135.25,2568.95,2622.15,-169.85,-816.2,-1003.6,1823.7,,843.05,1262.25,-116.35,804.25,-117.85,878.1,402.8,2473.55,642.85,-644.0,,-493.6,4996.75,-994.6,175.95,4832.1,-149.05,460.1,7203.45,1485.3,9653.8,1640.5,2486.35,369.1,1130.9,1527.0,945.25,-3819.0,1381.25,1356.85,3690.6,219.1,986.95,186.413,-1971.25,3332.7,118.95,-17.0,-272.15,-194.75,234.55,598.45,-113.75,2993.45,4865.95,-460.9,1821.0
2023-08-03,19381.65,4798.95,1165.85,-187.05,3336.35,-7.8,-235.45,-270.35,5659.5,-18239.7,-234.0,600.45,-93.5,1142.8,-7.85,453.3,-24114.35,2902.1,-59.45,773.35,8136.15,3399.95,618.95,22475.8,-100.75,1141.0,2551.3,2598.1,-171.1,-840.35,-1002.4,1823.25,,835.4,1253.75,-115.55,804.45,-118.4,871.7,399.65,2532.6,632.7,-646.6,,-488.35,4996.3,-1035.35,172.1,4826.3,-164.65,456.05,7108.35,1469.15,9543.7,1628.65,2475.9,368.0,1125.5,1493.65,935.55,-3794.95,1364.5,1364.3,3726.3,220.1,965.0,186.525,-2028.15,3379.7,118.2,-17.0,-254.05,-193.3,230.05,590.5,-113.15,2952.4,4869.9,-474.35,1830.55
2023-08-04,19517.0,4798.5,1209.75,-199.15,3339.65,-7.95,-235.65,-266.7,5649.55,-18256.7,-234.35,603.35,-92.3,1175.2,-8.25,457.0,-24224.2,2904.4,-59.95,775.25,8158.15,3443.55,615.0,22454.5,-98.95,1138.95,2546.0,2626.9,-173.0,-841.55,-1005.95,1838.5,,834.8,1267.9,-115.3,805.95,-118.6,889.65,408.85,2541.8,642.2,-652.7,,-489.65,4980.3,-1064.0,173.35,4712.0,-166.2,454.95,7148.7,1464.65,9470.4,1652.2,2509.55,360.4,1144.35,1486.3,952.25,-3776.0,1409.6,1378.35,3745.4,217.95,970.5,185.512,-2042.75,3359.55,119.0,-16.95,-247.05,-191.35,233.75,573.3,-113.25,2944.7,4940.9,-471.75,1825.45
2023-08-07,19597.3,4659.75,1223.65,-210.05,3343.0,-8.15,-232.8,-267.8,5630.7,-18196.55,-235.9,606.8,-92.85,1183.65,-8.35,464.85,-24253.45,2904.6,-60.4,791.4,8175.45,3484.05,609.5,22459.3,-96.6,1160.8,2569.2,2635.9,-173.7,-868.25,-1005.9,1831.55,,837.8,1302.55,-114.25,813.05,-119.45,891.4,411.15,2550.5,648.8,-657.45,,-489.15,5014.4,-1081.15,172.95,4670.1,-165.35,454.9,7122.15,1526.9,9523.8,1651.25,2523.85,360.65,1150.8,1508.4,947.4,-3834.1,1415.25,1393.0,3910.55,217.95,975.65,185.962,-2031.05,3355.85,118.85,-16.9,-237.95,-189.4,232.95,567.9,-112.6,2954.05,5047.05,-474.1,1855.6
2023-08-08,19570.85,4605.35,1266.45,-194.7,3348.05,-7.9,-233.9,-265.05,5657.95,-18156.4,-238.35,604.35,-92.35,1205.4,-8.3,454.75,-24270.05,2921.25,-62.15,784.2,8156.85,3470.6,607.3,22229.25,-98.85,1148.65,2565.85,2632.2,-172.05,-867.8,-1019.65,1828.0,,847.45,1349.35,-116.4,801.3,-118.85,885.4,416.35,2474.55,645.45,-658.0,,-488.25,5023.35,-1083.7,173.35,4650.15,-162.5,452.35,7173.6,1499.7,9542.55,1649.9,2508.65,357.85,1141.35,1515.75,952.9,-3779.35,1403.95,1390.2,3846.4,217.55,979.9,181.125,-2000.95,3372.0,118.15,-16.85,-240.05,-194.85,230.25,573.1,-111.3,3066.9,5082.55,-466.2,1844.45
2023-08-09,19632.55,4600.9,1266.05,-191.45,3331.0,-8.05,-234.9,-266.4,5871.0,-18310.3,-242.25,615.2,-93.9,1228.0,-8.2,468.9,-24331.05,2955.9,-61.55,791.1,8111.25,3462.5,622.55,22218.4,-101.25,1152.8,2552.2,2651.6,-171.4,-879.25,-1018.6,1831.5,,860.2,1349.35,-117.9,823.45,-119.35,883.7,417.8,2507.1,645.8,-678.95,,-485.7,4981.35,-1099.45,176.9,4666.55,-169.45,458.65,7125.35,1534.75,9463.1,1650.5,2525.2,360.35,1144.15,1516.6,950.0,-3732.1,1408.45,1394.4,3737.7,218.7,972.7,180.262,-1987.15,3412.6,120.2,-16.95,-244.05,-194.05,234.75,573.75,-112.65,3059.7,5104.2,-462.65,1845.65
2023-08-10,19543.1,4540.45,1258.95,-175.85,3237.9,-8.45,-237.15,-264.9,5851.15,-18182.05,-282.35,609.65,-93.85,1235.8,-8.05,468.9,-24174.55,2988.55,-61.25,802.8,8102.2,3442.1,618.25,21989.75,-99.85,1150.3,2536.7,2643.5,-169.2,-873.75,-1010.85,1800.85,,850.55,1334.35,-117.6,831.5,-118.35,874.8,418.65,2552.4,640.0,-676.35,,-490.65,4922.5,-1085.35,178.65,4636.6,-164.8,451.75,7143.85,1545.4,9397.6,1635.85,2536.45,362.65,1134.3,1519.4,939.75,-3668.45,1430.2,1389.1,3745.5,217.4,964.1,181.35,-1960.95,3414.7,120.0,-16.95,-243.85,-191.9,234.9,573.65,-113.7,3035.9,5106.55,-457.2,1830.3
2023-08-11,19428.3,4510.3,1250.2,-170.0,3185.35,-8.2,-236.2,-266.65,5823.0,-18153.8,-270.9,599.7,-93.5,1220.45,-8.1,462.45,-24110.6,3017.25,-62.55,801.05,8132.95,3448.8,611.8,21842.4,-103.05,1132.35,2501.8,2638.5,-171.55,-863.15,-987.6,1791.45,,836.9,1311.5,-115.7,820.65,-118.25,870.55,413.05,2539.5,633.6,-698.2,,-482.0,4906.15,-1076.9,177.2,4599.05,-163.2,448.75,7060.6,1546.45,9356.85,1618.8,2547.15,357.55,1171.45,1504.0,937.2,-3652.75,1397.25,1371.85,3679.15,213.0,952.85,183.225,-1953.65,3389.2,120.3,-17.05,-238.2,-192.65,234.9,574.15,-113.75,2998.2,5107.35,-456.4,1827.55
2023-08-14,19434.55,4499.6,1235.6,-166.95,3202.6,-8.05,-231.15,-263.4,5823.35,-18099.6,-271.4,590.3,-92.6,1219.75,-8.05,450.8,-23720.55,3010.65,-62.35,787.15,8054.3,3449.85,607.35,21899.5,-101.8,1134.25,2533.1,2659.9,-170.4,-871.65,-986.75,1794.1,,844.7,1297.1,-112.85,799.45,-118.55,867.05,415.15,2456.0,632.75,-662.25,,-470.95,4820.85,-1082.0,178.0,4616.7,-156.7,449.2,7018.05,1546.85,9321.65,1610.9,2577.25,356.55,1171.0,1482.05,939.95,-3602.6,1388.9,1393.55,3730.55,213.0,959.55,183.375,-1910.35,3338.7,118.15,-16.95,-234.0,-188.75,233.9,560.8,-118.7,3010.65,5193.3,-440.95,1811.75
2023-08-16,19465.0,4498.5,1243.55,-163.0,3194.05,-8.05,-234.95,-261.65,5857.85,-18185.75,-276.0,589.8,-93.3,1227.85,-7.8,445.2,-23920.5,3011.1,-61.7,776.1,8251.9,3458.4,618.75,21947.9,-99.85,1143.65,2552.6,2691.05,-160.5,-873.75,-995.15,1786.2,,840.7,1291.3,-114.15,795.3,-119.05,856.95,418.65,2445.1,625.15,-647.95,,-478.05,4941.9,-1112.85,179.05,4600.6,-165.0,450.25,6981.5,1570.6,9419.55,1606.2,2575.15,357.9,1177.15,1469.85,933.05,-3607.35,1380.7,1418.5,3712.1,217.45,956.5,186.038,-1892.15,3327.2,115.95,-16.85,-236.5,-186.75,233.05,565.35,-117.25,2981.75,5197.9,-437.2,1816.9
2023-08-17,19365.25,4501.6,1241.0,-158.05,3183.25,-8.0,-232.5,-261.75,5880.65,-18210.15,-273.85,584.95,-92.25,1231.75,-7.75,447.6,-23791.15,3071.75,-63.25,809.65,8207.35,3435.75,613.75,21667.45,-99.9,1144.8,2543.25,2652.5,-161.95,-866.5,-1002.8,1765.7,,844.25,1284.45,-113.35,789.75,-119.15,856.7,417.55,2479.7,628.4,-645.2,,-477.7,4892.75,-1092.1,177.75,4657.85,-162.05,441.0,6923.25,1573.5,9375.3,1597.3,2538.0,356.95,1176.7,1476.85,936.55,-3576.05,1374.3,1411.55,3654.75,215.75,951.65,182.775,-1900.85,3298.45,116.05,-17.0,-234.0,-189.9,232.3,572.15,-116.7,2991.05,5097.55,-446.0,1800.85
2023-08-18,19310.15,4535.05,1236.4,-160.6,3163.55,-7.9,-230.1,-261.15,5874.45,-18288.1,-273.7,578.45,-91.4,1210.8,-7.6,439.5,-23537.25,3050.45,-62.8,835.9,8214.85,3367.1,615.8,21830.0,-98.0,1134.9,2554.75,2641.95,-158.95,-857.8,-995.45,1750.8,,842.55,1282.45,-112.6,787.1,-119.15,856.25,411.7,2577.4,625.95,-641.05,,-474.05,4848.35,-1067.6,175.3,4615.55,-156.5,441.65,6862.1,1552.65,9456.05,1590.75,2556.8,352.9,1173.7,1460.15,943.05,-3606.1,1371.7,1388.8,3654.9,215.15,950.65,180.75,-1934.1,3349.6,115.8,-16.9,-233.35,-191.7,227.45,572.95,-115.25,2927.05,5085.15,-453.05,1790.95
2023-08-21,19393.6,4510.5,1233.8,-162.35,3182.3,-7.85,-239.35,-260.5,5910.85,-18263.25,-271.1,585.7,-92.0,1218.85,-7.55,449.4,-23610.2,3078.3,-62.35,858.15,8219.3,3401.65,620.5,22034.35,-100.95,1137.4,2562.75,2662.25,-158.95,-853.4,-1002.5,1760.35,,848.5,1278.55,-114.4,794.75,-121.3,871.95,414.6,2639.75,625.15,-653.6,,-481.85,4932.65,-1086.35,176.05,4610.85,-154.6,447.8,7048.2,1538.55,9438.8,1589.5,2520.0,352.05,1179.25,1478.3,952.6,-3652.85,1397.8,1405.4,3665.25,218.8,955.2,185.4,-1971.95,3365.55,116.9,-16.95,-234.35,-190.9,230.1,571.7,-118.5,2931.5,5147.55,-465.25,1808.4
2023-08-22,19396.45,4511.65,1221.0,-170.45,3179.7,-8.05,-243.5,-260.2,5925.55,-18361.95,-272.45,583.85,-91.85,1213.2,-7.7,450.35,-23862.7,3075.6,-62.45,854.5,8203.5,3382.15,620.2,22025.95,-111.05,1137.55,2565.8,2678.8,-161.65,-842.65,-1034.2,1763.1,,848.8,1286.75,-117.05,795.2,-123.1,877.65,417.1,2698.05,635.85,-655.85,,-480.35,4919.65,-1091.1,176.15,4628.4,-151.8,454.25,7069.95,1550.5,9491.9,1582.7,2519.4,346.9,1179.5,1467.8,957.05,-3663.65,1401.15,1403.75,3653.25,221.7,952.0,185.85,-1979.1,3343.4,117.55,-16.95,-235.0,-190.25,230.75,568.5,-120.9,2956.75,5139.9,-463.8,1805.8
2023-08-23,19444.0,4512.45,1230.65,-178.95,3168.8,-8.3,-245.6,-260.0,5953.35,-18371.55,-273.9,585.75,-91.3,1201.0,-7.8,461.25,-23670.5,3070.0,-63.35,825.7,8161.9,3398.25,613.9,22183.15,-109.5,1123.7,2574.05,2717.6,-162.75,-838.85,-1013.85,1780.05,,844.55,1300.25,-117.75,797.9,-124.4,868.15,415.25,2530.3,633.2,-660.75,,-480.7,4945.6,-1094.1,175.5,4660.75,-153.0,450.45,7116.45,1542.45,9600.95,1586.6,2522.2,344.8,1182.5,1470.1,979.25,-3718.35,1401.0,1407.95,3704.15,221.7,966.85,187.2,-1965.25,3358.0,118.95,-17.0,-238.0,-193.35,230.9,576.9,-122.35,2951.75,5174.5,-453.3,1797.65
2023-08-24,19386.7,4542.8,1220.5,-177.3,3225.6,-8.05,-249.75,-264.85,5907.15,-18363.95,-272.2,586.4,-92.25,1199.1,-7.95,456.5,-23859.6,3061.2,-62.85,822.35,8211.4,3387.75,610.95,22244.9,-107.65,1118.3,2581.25,2688.15,-163.55,-833.65,-1018.75,1780.95,,844.2,1293.75,-118.0,787.9,-122.6,869.45,412.7,2539.55,630.5,-649.1,,-483.55,4919.95,-1089.5,173.1,4630.15,-158.8,450.9,7137.45,1542.2,9573.7,1579.3,2479.8,351.25,1171.25,1468.6,981.35,-3803.6,1425.15,1423.6,3664.25,220.85,968.95,184.725,-1990.35,3341.65,118.25,-16.95,-237.55,-191.85,229.25,576.95,-121.05,2927.75,5170.15,-448.95,1778.05
2023-08-25,19265.8,4525.8,1209.4,-177.25,3259.3,-9.15,-245.6,-261.5,5779.25,-18279.35,-265.75,583.2,-91.8,1189.5,-8.7,450.0,-23852.3,3067.2,-61.5,806.6,8071.45,3381.3,605.1,22188.5,-105.25,1106.3,2563.55,2638.4,-168.35,-828.5,-1008.15,1778.85,,832.55,1296.4,-116.5,773.15,-121.05,873.5,409.7,2495.75,628.3,-634.4,,-475.25,4865.5,-1077.6,174.7,4584.05,-172.95,443.35,7211.5,1520.05,9505.7,1561.5,2468.35,350.25,1153.95,1503.9,983.1,-3786.95,1401.15,1420.1,3636.5,217.9,970.4,181.5,-1962.55,3341.15,116.9,-16.85,-233.3,-189.75,227.7,569.95,-119.4,2910.9,5127.4,-434.6,1776.25
2023-08-28,19306.05,4510.95,1228.9,-177.9,3259.7,-10.8,-244.95,-264.35,5775.9,-18530.8,-262.95,585.15,-91.9,1184.75,-9.0,446.3,-24020.35,3048.55,-62.5,807.45,8117.65,3375.55,602.4,22034.45,-109.55,1117.0,2555.7,2695.35,-172.6,-828.95,-1000.35,1790.35,,841.8,1291.55,-117.35,773.0,-120.9,870.35,408.05,2472.45,627.35,-655.85,,-482.4,4905.45,-1108.0,175.2,4600.45,-191.95,441.4,7235.6,1549.25,9597.7,1577.75,2443.75,355.3,1146.45,1499.9,990.2,-3847.0,1409.45,1415.65,3633.25,218.7,970.55,186.375,-1985.25,3348.35,117.6,-16.8,-238.2,-190.15,229.45,572.85,-122.35,2931.75,5129.95,-438.85,1784.65
2023-08-29,19342.65,4530.75,1229.75,-184.5,3285.7,-10.35,-246.9,-263.9,5723.8,-18628.75,-264.95,597.6,-91.9,1198.0,-8.9,456.05,-24130.2,3079.4,-62.95,823.55,8199.7,3376.15,607.15,22063.0,-114.65,1111.6,2526.15,2718.95,-174.95,-828.8,-1003.45,1783.1,,838.25,1297.2,-117.2,782.65,-120.2,855.2,408.1,2506.45,634.9,-676.3,,-494.0,4878.4,-1097.7,175.7,4664.55,-188.7,440.1,7293.35,1560.85,9621.25,1590.3,2420.35,356.8,1157.55,1503.45,980.7,-3865.35,1400.15,1417.65,3657.1,221.1,967.75,188.363,-1981.8,3355.35,119.55,-16.85,-237.0,-191.15,229.95,574.85,-122.8,2988.15,5136.75,-441.2,1801.8
2023-08-30,19347.45,4550.8,1236.15,-188.05,3294.7,-10.9,-247.35,-257.7,5649.75,-18626.45,-266.15,599.9,-90.75,1197.2,-9.05,456.75,-24047.85,3082.2,-63.45,818.7,8265.95,3390.95,605.55,22198.5,-118.7,1114.9,2531.95,2709.0,-179.4,-834.95,-1013.35,1774.9,,848.35,1300.6,-116.1,787.15,-122.4,857.75,407.2,2513.1,637.05,-673.6,,-500.05,4874.5,-1100.8,175.75,4675.0,-193.3,442.8,7268.1,1583.2,9796.4,1578.7,2418.05,351.95,1170.5,1501.5,983.35,-3866.85,1392.45,1435.15,3630.8,220.4,958.9,185.325,-2000.55,3405.75,122.1,-16.8,-236.5,-191.65,228.75,567.4,-123.55,2951.85,5173.65,-444.05,1806.65
2023-08-31,19253.8,4467.75,1257.6,-186.75,3256.1,-10.55,-245.1,-248.1,5607.85,-18573.85,-262.2,591.15,-89.1,1201.95,-9.05,459.85,-23801.15,3104.45,-63.0,792.2,8297.45,3356.8,601.0,21986.4,-121.25,1111.6,2505.05,2702.7,-175.2,-830.0,-1007.55,1758.75,,834.35,1292.55,-115.0,779.65,-121.75,856.4,408.4,2419.25,644.75,-684.5,,-504.1,4814.1,-1097.85,174.15,4613.8,-198.3,439.7,7163.0,1575.4,10003.8,1571.45,2407.0,340.55,1172.15,1488.9,973.5,-3922.1,1378.15,1435.45,3592.1,220.3,958.75,183.413,-2005.75,3336.6,122.9,-16.8,-232.3,-187.15,230.05,561.35,-123.05,2915.95,5193.4,-428.4,1790.95
